Type,brand,file_urls,model,product,product_lang,source,thumb,url
Инструкция ,Scarlett,scarlett.ru/ajax/files/12435/7e30e9ebb1f8229824cfebce9e30dafb/,sc-mw9020s02m,Микроволновая печь,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/d65/1000_1500_1/SC_MW9020S02M_NEW.png,https://www.scarlett.ru/catalog/dlya-kukhni/prigotovlenie-pishchi/mikrovolnovye-pechi/ITM_sc-mw9020s02m/
Инструкция ,Scarlett,scarlett.ru/ajax/files/12407/b03df20f4465bb1c00ceb20a08eb0989/,sc-mw9020s03m,Микроволновая печь,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/692/1000_1500_1/SC_MW9020S03M_eng.png,https://www.scarlett.ru/catalog/dlya-kukhni/prigotovlenie-pishchi/mikrovolnovye-pechi/ITM_sc-mw9020s03m/
Инструкция ,Scarlett,scarlett.ru/ajax/files/11881/6bcd309df634b60ab8d8280bb03218b6/,sc-mw9020s04m,Микроволновая печь,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/b23/1000_1500_1/SC_9020S04M.png,https://www.scarlett.ru/catalog/dlya-kukhni/prigotovlenie-pishchi/mikrovolnovye-pechi/ITM_sc-mw9020s04m/
Инструкция ,Scarlett,scarlett.ru/ajax/files/6325/4bcc099d784df42de56e4d0e9e2200d1/,sc-mc410s14,Мультиварка,ru,scarlett.ru,http://www.scarlett.ru/upload/iblock/a72/sc-mc410s14.png,https://www.scarlett.ru/catalog/dlya-kukhni/prigotovlenie-pishchi/multivarki/ITM_sc-mc410s14/
Инструкция ,Scarlett,scarlett.ru/ajax/files/173307/274352dd08321e64188334019c533e1a/,sc-mc410s09,Мультиварка,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/14f/1000_1500_1/SC_MC410S09_new.png,https://www.scarlett.ru/catalog/dlya-kukhni/prigotovlenie-pishchi/multivarki/ITM_sc-mc410s09/
Инструкция ,Scarlett,scarlett.ru/ajax/files/14405/45f4443bbcfc31de539ccd9f3b68c6c8/,sc-mw9020s01d,Микроволновая печь,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/bd5/1000_1500_1/SC_MW9020S01D_green.png,https://www.scarlett.ru/catalog/dlya-kukhni/prigotovlenie-pishchi/mikrovolnovye-pechi/ITM_sc-mw9020s01d/
Инструкция ,Scarlett,scarlett.ru/ajax/files/14406/b32077d37cf22f9c670979a1fea2f593/,sc-2007,Микроволновая печь,ru,scarlett.ru,http://www.scarlett.ru/upload/iblock/120/sc-2007_ru.png,https://www.scarlett.ru/catalog/dlya-kukhni/prigotovlenie-pishchi/mikrovolnovye-pechi/ITM_sc-2007/
Инструкция ,Scarlett,scarlett.ru/ajax/files/11845/119b13e32722eb65fa6f23148e059092/,sc-mw9020s01m,Микроволновая печь,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/595/1000_1500_1/SC_MW90200S01M_front.png,https://www.scarlett.ru/catalog/dlya-kukhni/prigotovlenie-pishchi/mikrovolnovye-pechi/ITM_sc-mw9020s01m/
Инструкция ,Scarlett,scarlett.ru/ajax/files/11895/173a6b135ce5bb670e0721e6589a9360/,sc-1705,Микроволновая печь,ru,scarlett.ru,http://www.scarlett.ru/upload/iblock/6f3/sc_1705_NEW.png,https://www.scarlett.ru/catalog/dlya-kukhni/prigotovlenie-pishchi/mikrovolnovye-pechi/ITM_sc-1705/
Инструкция ,Scarlett,scarlett.ru/ajax/files/14407/27892b641210a98243d1012a809f8698/,sc-mw9020s04d,Микроволновая печь,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/b77/1000_1500_1/SC_MW9020S04D_ENG.png,https://www.scarlett.ru/catalog/dlya-kukhni/prigotovlenie-pishchi/mikrovolnovye-pechi/ITM_sc-mw9020s04d/
Инструкция ,Scarlett,scarlett.ru/ajax/files/177429/9dcc22207e0616b349810f5c4b4c96c7/,sc-mc410s13,Мультиварка,ru,scarlett.ru,http://www.scarlett.ru/upload/iblock/92c/sc-mc410s13.png,https://www.scarlett.ru/catalog/dlya-kukhni/prigotovlenie-pishchi/multivarki/ITM_sc-mc410s13/
Инструкция ,Scarlett,scarlett.ru/ajax/files/14401/4975ab8121a5233d46803cdac2d8825b/,sc-ym141p01,Йогуртница,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/9e3/1000_1500_1/SC_YM141P01.png,https://www.scarlett.ru/catalog/dlya-kukhni/prigotovlenie-pishchi/yogurtnitsy/ITM_sc-ym141p01/
"Инструкция ,Книга рецептов ",Scarlett,"scarlett.ru/ajax/files/17195/183029e0cc528b49446e60d0527abfec/,scarlett.ru/ajax/files/17196/4fc1143d30dde707800cfae7ac139d46/",sc-pm229s01,Блинница электрическая,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/28e/1000_1500_1/SC_PM229S01_with_pancakes.png,https://www.scarlett.ru/catalog/dlya-kukhni/prigotovlenie-pishchi/blinnitsy-elektricheskie/ITM_sc-pm229s01/
Инструкция ,Scarlett,scarlett.ru/ajax/files/14399/9bd508db65d9db2b3da192ba8071981a/,sc-pm229d98,Блинница электрическая,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/c08/1000_1500_1/SC_PM229D98.png,https://www.scarlett.ru/catalog/dlya-kukhni/prigotovlenie-pishchi/blinnitsy-elektricheskie/ITM_sc-pm229d98/
Книга рецептов ,Scarlett,scarlett.ru/ajax/files/4308/d9865d31f4433441438896433c623bf3/,sl-mc411p01,Мультиварка с функцией скороварки,ru,scarlett.ru,http://www.scarlett.ru/upload/iblock/5dc/sl-mc411p01.png,https://www.scarlett.ru/catalog/dlya-kukhni/prigotovlenie-pishchi/multivarki/ITM_sl-mc411p01/
Инструкция ,Scarlett,scarlett.ru/ajax/files/51993/139839ffd2213feffa4c9ad1e709cdf6/,SC-KS57P54,ВЕСЫ КУХОННЫЕ,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/66d/1000_1500_1/0001_SC_KS57P54.png,https://www.scarlett.ru/catalog/dlya-kukhni/kukhonnye-aksessuary/vesy-kukhonnye/ITM_SC-KS57P54/
Инструкция ,Scarlett,scarlett.ru/ajax/files/16758/61a408073b25351cf5de517d336212a2/,sc-ks57b10,ВЕСЫ КУХОННЫЕ,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/100/1000_1500_1/SC_KS57B10_egg.png,https://www.scarlett.ru/catalog/dlya-kukhni/kukhonnye-aksessuary/vesy-kukhonnye/ITM_sc-ks57b10/
Инструкция ,Scarlett,scarlett.ru/ajax/files/51989/dc860cebbd3184049b2b08e13cf1c73e/,SC-KS57P48,ВЕСЫ КУХОННЫЕ,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/a14/1000_1500_1/SC_KS57P48.png,https://www.scarlett.ru/catalog/dlya-kukhni/kukhonnye-aksessuary/vesy-kukhonnye/ITM_SC-KS57P48/
Инструкция ,Scarlett,scarlett.ru/ajax/files/16755/9fb7011ade39d86cba50a7067f4632c8/,sc-ks57p39,ВЕСЫ КУХОННЫЕ,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/d13/1000_1500_1/SC_KS57P39.png,https://www.scarlett.ru/catalog/dlya-kukhni/kukhonnye-aksessuary/vesy-kukhonnye/ITM_sc-ks57p39/
Инструкция ,Scarlett,scarlett.ru/ajax/files/16753/57468ec7e574c50e3578737fbe0a534a/,sc-ks57p38,Весы кухонные,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/b67/1000_1500_1/SC_KS57P38.png,https://www.scarlett.ru/catalog/dlya-kukhni/kukhonnye-aksessuary/vesy-kukhonnye/ITM_sc-ks57p38/
Инструкция ,Scarlett,scarlett.ru/ajax/files/32621/46e5fa568014b7a58cce644715081316/,sc-ks57p45,Весы кухонные,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/eb6/1000_1500_1/SC_KS57P45.png,https://www.scarlett.ru/catalog/dlya-kukhni/kukhonnye-aksessuary/vesy-kukhonnye/ITM_sc-ks57p45/
Инструкция ,Scarlett,scarlett.ru/ajax/files/32620/d49ae765dd170662ddd606ca575450fb/,sc-ks57p46,Весы кухонные,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/545/1000_1500_1/SC_KS57P46.png,https://www.scarlett.ru/catalog/dlya-kukhni/kukhonnye-aksessuary/vesy-kukhonnye/ITM_sc-ks57p46/
Инструкция ,Scarlett,scarlett.ru/ajax/files/32619/9dc67b85f810e8d340907ceb7953355f/,sc-ks57p44,Весы кухонные,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/f4a/1000_1500_1/SC_KS57P44.png,https://www.scarlett.ru/catalog/dlya-kukhni/kukhonnye-aksessuary/vesy-kukhonnye/ITM_sc-ks57p44/
Инструкция ,Scarlett,scarlett.ru/ajax/files/51996/c88650e0f1dae2d0d87e7ec99e75ad16/,SC-KS57P49,ВЕСЫ КУХОННЫЕ,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/cc0/1000_1500_1/SC_KS57P49.png,https://www.scarlett.ru/catalog/dlya-kukhni/kukhonnye-aksessuary/vesy-kukhonnye/ITM_SC-KS57P49/
Инструкция ,Scarlett,scarlett.ru/ajax/files/12538/d10d2eacb29e8138bf303686b5a92bf6/,sc-ks57p35,Весы кухонные,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/65c/1000_1500_1/SC_KS57P35.png,https://www.scarlett.ru/catalog/dlya-kukhni/kukhonnye-aksessuary/vesy-kukhonnye/ITM_sc-ks57p35/
Инструкция ,Scarlett,scarlett.ru/ajax/files/32618/025ffe6308f0d0696c90f1dbd9587e24/,sc-ks57p43,Весы кухонные,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/d2a/1000_1500_1/SC_KS57P43.png,https://www.scarlett.ru/catalog/dlya-kukhni/kukhonnye-aksessuary/vesy-kukhonnye/ITM_sc-ks57p43/
Инструкция ,Scarlett,scarlett.ru/ajax/files/12536/4a269b0af72fca4ce592aae672fe42a8/,sc-ks57p98,Весы кухонные,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/c7b/1000_1500_1/SC_KS57P98_front.png,https://www.scarlett.ru/catalog/dlya-kukhni/kukhonnye-aksessuary/vesy-kukhonnye/ITM_sc-ks57p98/
Инструкция ,Scarlett,scarlett.ru/ajax/files/12355/83d92ecf1d00b832a32b5a0a71b12021/,sc-ks57p32,Весы кухонные,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/ea2/1000_1500_1/SC_KS57P32.png,https://www.scarlett.ru/catalog/dlya-kukhni/kukhonnye-aksessuary/vesy-kukhonnye/ITM_sc-ks57p32/
Инструкция ,Scarlett,scarlett.ru/ajax/files/12354/7fb37a88e641125aaa6dafeae1353851/,sc-ks57p33,Весы кухонные,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/3cd/1000_1500_1/SC_KS57P33.png,https://www.scarlett.ru/catalog/dlya-kukhni/kukhonnye-aksessuary/vesy-kukhonnye/ITM_sc-ks57p33/
Инструкция ,Scarlett,scarlett.ru/ajax/files/12342/3c58503157360e58dd451fe2c462186a/,sc-ks57p40,Весы кухонные,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/ae1/1000_1500_1/SC_KS57P40.png,https://www.scarlett.ru/catalog/dlya-kukhni/kukhonnye-aksessuary/vesy-kukhonnye/ITM_sc-ks57p40/
Инструкция ,Scarlett,scarlett.ru/ajax/files/12349/f33bde73606c9b14cac5699da5b9b28a/,sc-ks57p30,Весы кухонные,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/2cf/1000_1500_1/SC_KS57P30.png,https://www.scarlett.ru/catalog/dlya-kukhni/kukhonnye-aksessuary/vesy-kukhonnye/ITM_sc-ks57p30/
Инструкция ,Scarlett,scarlett.ru/ajax/files/12319/49d588fb81cb253cd2105c4d2a2bd91e/,sc-ks57p28,Весы кухонные,ru,scarlett.ru,http://www.scarlett.ru/upload/iblock/75c/sc-ks57p28.png,https://www.scarlett.ru/catalog/dlya-kukhni/kukhonnye-aksessuary/vesy-kukhonnye/ITM_sc-ks57p28/
Инструкция ,Scarlett,scarlett.ru/ajax/files/12317/5a68da974107dfa9f563460c66c6f76e/,sc-ks57p27,Весы кухонные,ru,scarlett.ru,http://www.scarlett.ru/upload/iblock/9b0/sc-ks57p27.png,https://www.scarlett.ru/catalog/dlya-kukhni/kukhonnye-aksessuary/vesy-kukhonnye/ITM_sc-ks57p27/
Инструкция ,Scarlett,scarlett.ru/ajax/files/12315/ea5d34f809282f42e07a4da1feb557ff/,sc-ks57p26,Весы кухонные,ru,scarlett.ru,http://www.scarlett.ru/upload/iblock/c1e/sc-ks57p26.png,https://www.scarlett.ru/catalog/dlya-kukhni/kukhonnye-aksessuary/vesy-kukhonnye/ITM_sc-ks57p26/
Инструкция ,Scarlett,scarlett.ru/ajax/files/12351/f0a9b11e0c5ad1d7317aafc231c4ed60/,sc-ks57p31,Весы кухонные,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/215/1000_1500_1/SC_KS57P31.png,https://www.scarlett.ru/catalog/dlya-kukhni/kukhonnye-aksessuary/vesy-kukhonnye/ITM_sc-ks57p31/
Инструкция ,Scarlett,scarlett.ru/ajax/files/12289/464c4b0469bdde9899a22060ce09520d/,sc-ks57p99,Весы кухонные,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/03d/1000_1500_1/SC_KS57P99_unit.png,https://www.scarlett.ru/catalog/dlya-kukhni/kukhonnye-aksessuary/vesy-kukhonnye/ITM_sc-ks57p99/
Инструкция ,Scarlett,scarlett.ru/ajax/files/12313/44200e0b16d119f0e8f9db5cc35e6ed0/,sc-ks57p25,Весы кухонные,ru,scarlett.ru,http://www.scarlett.ru/upload/iblock/6c7/sc-ks57p25.png,https://www.scarlett.ru/catalog/dlya-kukhni/kukhonnye-aksessuary/vesy-kukhonnye/ITM_sc-ks57p25/
Инструкция ,Scarlett,scarlett.ru/ajax/files/12280/cc8b8790865b414e4a0858585839744c/,sc-ks57p23,Весы кухонные,ru,scarlett.ru,http://www.scarlett.ru/upload/iblock/037/SC_KS57P23_white.png,https://www.scarlett.ru/catalog/dlya-kukhni/kukhonnye-aksessuary/vesy-kukhonnye/ITM_sc-ks57p23/
Инструкция ,Scarlett,scarlett.ru/ajax/files/12321/6c22c1f7204294e071144c048f3c5340/,sc-ks57p29,Весы кухонные,ru,scarlett.ru,http://www.scarlett.ru/upload/iblock/33a/sc-ks57p29.png,https://www.scarlett.ru/catalog/dlya-kukhni/kukhonnye-aksessuary/vesy-kukhonnye/ITM_sc-ks57p29/
Инструкция ,Scarlett,scarlett.ru/ajax/files/12278/e188c26c8e72f73dd0b36989a9d7c453/,sc-ks57p22,Весы кухонные,ru,scarlett.ru,http://www.scarlett.ru/upload/iblock/804/SC_KS57P22.png,https://www.scarlett.ru/catalog/dlya-kukhni/kukhonnye-aksessuary/vesy-kukhonnye/ITM_sc-ks57p22/
Инструкция ,Scarlett,scarlett.ru/ajax/files/12243/aed73851bbe3593fde65cf6d49c0cfe9/,sc-ks57p16,Весы кухонные,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/666/1000_1500_1/SC_KS57P16_NEW.png,https://www.scarlett.ru/catalog/dlya-kukhni/kukhonnye-aksessuary/vesy-kukhonnye/ITM_sc-ks57p16/
Инструкция ,Scarlett,scarlett.ru/ajax/files/12241/cca809a26fcbd5df36c0340d24ecb7e4/,sc-ks57p15,Весы кухонные,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/573/1000_1500_1/SC_KS57P15_NEW.png,https://www.scarlett.ru/catalog/dlya-kukhni/kukhonnye-aksessuary/vesy-kukhonnye/ITM_sc-ks57p15/
Инструкция ,Scarlett,scarlett.ru/ajax/files/12227/a35951e4968ac018dd8b84a2ca04894d/,sc-ks57p14,Весы кухонные,ru,scarlett.ru,http://www.scarlett.ru/upload/iblock/d67/sc-ks57p14.png,https://www.scarlett.ru/catalog/dlya-kukhni/kukhonnye-aksessuary/vesy-kukhonnye/ITM_sc-ks57p14/
Инструкция ,Scarlett,scarlett.ru/ajax/files/49585/1573c2b4f7a060bbeb3bb90bfe3eeb73/,SC-MW9020S09D,Микроволновая печь,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/3f6/1000_1500_1/SC_MW9020S09D_cor.png,https://www.scarlett.ru/catalog/dlya-kukhni/prigotovlenie-pishchi/mikrovolnovye-pechi/ITM_SC-MW9020S09D/
Инструкция ,Scarlett,scarlett.ru/ajax/files/12276/b90fded4e9f22ef3de33ed21df9cbce7/,sc-ks57p21,Весы кухонные,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/36f/1000_1500_1/SC_KS57P21_white.png,https://www.scarlett.ru/catalog/dlya-kukhni/kukhonnye-aksessuary/vesy-kukhonnye/ITM_sc-ks57p21/
Инструкция ,Scarlett,scarlett.ru/ajax/files/12196/5d5d45f0c2540ceeae9960e4fba96b4f/,sc-ks57p36,Весы кухонные,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/b88/1000_1500_1/SC_KS57P36.png,https://www.scarlett.ru/catalog/dlya-kukhni/kukhonnye-aksessuary/vesy-kukhonnye/ITM_sc-ks57p36/
Инструкция ,Scarlett,scarlett.ru/ajax/files/11818/a2ce03e1d7dc5589cb59b6ba9a411e45/,sc-ks57p20,Весы кухонные,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/374/1000_1500_1/SC_KS57P20_NEW.png,https://www.scarlett.ru/catalog/dlya-kukhni/kukhonnye-aksessuary/vesy-kukhonnye/ITM_sc-ks57p20/
Инструкция ,Scarlett,scarlett.ru/ajax/files/11861/893f92b4437dec579c95c15eb94d7346/,sc-ks57p09,Весы кухонные,ru,scarlett.ru,http://www.scarlett.ru/upload/iblock/d09/sc-ks57p09.png,https://www.scarlett.ru/catalog/dlya-kukhni/kukhonnye-aksessuary/vesy-kukhonnye/ITM_sc-ks57p09/
Инструкция ,Scarlett,scarlett.ru/ajax/files/11839/ead331eba56d69670e3ce838a8f716ea/,sc-ks57p19,Весы кухонные,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/ce2/1000_1500_1/SC_KS57P19_NEW.png,https://www.scarlett.ru/catalog/dlya-kukhni/kukhonnye-aksessuary/vesy-kukhonnye/ITM_sc-ks57p19/
Инструкция ,Scarlett,scarlett.ru/ajax/files/11709/5f883bbe38d5a47c27f946e81ccc9c2b/,sc-ks57p24,Весы кухонные,ru,scarlett.ru,http://www.scarlett.ru/upload/iblock/a70/sc-ks57p24.png,https://www.scarlett.ru/catalog/dlya-kukhni/kukhonnye-aksessuary/vesy-kukhonnye/ITM_sc-ks57p24/
Инструкция ,Scarlett,scarlett.ru/ajax/files/14400/0ee3ef67934d50369b29d31532f661f7/,sc-wm11901,Вафельница,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/4e2/1000_1500_1/0000_SC_WM11901.png,https://www.scarlett.ru/catalog/dlya-kukhni/prigotovlenie-pishchi/vafelnitsy/ITM_sc-wm11901/
Инструкция ,Scarlett,scarlett.ru/ajax/files/11619/f0fbebdb58b77d597cc69925f6804b00/,sc-ks57p37,Весы кухонные,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/7ea/1000_1500_1/SC_KS57P37.png,https://www.scarlett.ru/catalog/dlya-kukhni/kukhonnye-aksessuary/vesy-kukhonnye/ITM_sc-ks57p37/
Инструкция ,Scarlett,scarlett.ru/ajax/files/11740/08999fe09b04c0f38cb2fe41aaae7c41/,sc-ks57p34,Весы кухонные,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/596/1000_1500_1/SC_KS57P34.png,https://www.scarlett.ru/catalog/dlya-kukhni/kukhonnye-aksessuary/vesy-kukhonnye/ITM_sc-ks57p34/
Инструкция ,Scarlett,scarlett.ru/ajax/files/54467/10c55bad22657d31efefc7019177ce03/,SC-EK21S72,Электрический чайник,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/325/1000_1500_1/SC_EK21S72_USP.png,https://www.scarlett.ru/catalog/dlya-kukhni/prigotovlenie-goryachikh-napitkov/chayniki/ITM_SC-EK21S72/
Инструкция ,Scarlett,scarlett.ru/ajax/files/54453/bf563bcc9937a1991b5e1e3c7f24e9ec/,SC-EK27G73,ЭЛЕКТРИЧЕСКИЙ ЧАЙНИК,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/0e1/1000_1500_1/SC_EK27G73_USP.jpg,https://www.scarlett.ru/catalog/dlya-kukhni/prigotovlenie-goryachikh-napitkov/chayniki/ITM_SC-EK27G73/
Инструкция ,Scarlett,scarlett.ru/ajax/files/54443/8ceeae1fdf0886b31609c9424e804dee/,SC-EK21S73,Электрический чайник,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/c74/1000_1500_1/SC_EK21S73_USP.png,https://www.scarlett.ru/catalog/dlya-kukhni/prigotovlenie-goryachikh-napitkov/chayniki/ITM_SC-EK21S73/
Инструкция ,Scarlett,scarlett.ru/ajax/files/54466/1d5e79a03e2a13247f775f325dbf63be/,SC-EK27G72,ЭЛЕКТРИЧЕСКИЙ ЧАЙНИК,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/675/1000_1500_1/SC_EK27G72_USP.jpg,https://www.scarlett.ru/catalog/dlya-kukhni/prigotovlenie-goryachikh-napitkov/chayniki/ITM_SC-EK27G72/
Инструкция ,Scarlett,scarlett.ru/ajax/files/54442/2d6276102f5e53108b1820ac40a776e4/,SC-EK18P60,Электрический чайник,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/a37/1000_1500_1/SC_EK18P60_USP.png,https://www.scarlett.ru/catalog/dlya-kukhni/prigotovlenie-goryachikh-napitkov/chayniki/ITM_SC-EK18P60/
Инструкция ,Scarlett,scarlett.ru/ajax/files/34618/d6c68844cb3d3a67dfcbb6e06faaac6a/,SC-EK27G71,ЭЛЕКТРИЧЕСКИЙ ЧАЙНИК,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/559/1000_1500_1/SC_EK27G71_no_water.png,https://www.scarlett.ru/catalog/dlya-kukhni/prigotovlenie-goryachikh-napitkov/chayniki/ITM_SC-EK27G71/
Инструкция ,Scarlett,scarlett.ru/ajax/files/34519/75670b46ec7e1d06000c1d06b0ec8d0b/,SC-EK27G23,ЭЛЕКТРИЧЕСКИЙ ЧАЙНИК,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/36d/1000_1500_1/SC_EK27G23_OV.png,https://www.scarlett.ru/catalog/dlya-kukhni/prigotovlenie-goryachikh-napitkov/chayniki/ITM_SC-EK27G23/
Инструкция ,Scarlett,scarlett.ru/ajax/files/34502/51008689641dde19643a9802148c7294/,SC-EK27G59,ЭЛЕКТРИЧЕСКИЙ ЧАЙНИК,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/11c/1000_1500_1/SC_EK27G59_with_water_Star.png,https://www.scarlett.ru/catalog/dlya-kukhni/prigotovlenie-goryachikh-napitkov/chayniki/ITM_SC-EK27G59/
Инструкция ,Scarlett,scarlett.ru/ajax/files/46857/e53fe9170729d0ad5f0454a187bae8c0/,SC-EK21S96,ЭЛЕКТРИЧЕСКИЙ ЧАЙНИК,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/40f/1000_1500_1/SC_EK21S96_ov.png,https://www.scarlett.ru/catalog/dlya-kukhni/prigotovlenie-goryachikh-napitkov/chayniki/ITM_SC-EK21S96/
Инструкция ,Scarlett,scarlett.ru/ajax/files/32523/f6f0c426475d33a2fcfb43f56b4e6ec2/,SC-EK21S97,ЭЛЕКТРИЧЕСКИЙ ЧАЙНИК,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/365/1000_1500_1/SC_EK21S97_USP.png,https://www.scarlett.ru/catalog/dlya-kukhni/prigotovlenie-goryachikh-napitkov/chayniki/ITM_SC-EK21S97/
